"","GSM494796","GSM494797","GSM494798","GSM494799","GSM494800","GSM494801","GSM494802"
"Col17a1",5.39561347636478,5.64032352723051,5.54985317294269,5.40250046196897,5.67187357569642,5.45740803472202,5.39147518441817
"Mterf4",5.10852725339266,5.37447849617946,5.14095961174756,5.08946053281691,5.04081343532411,5.36668863684962,5.13472962696354
"Adh7",4.89719051900379,4.57690149482466,4.41246846750033,4.4345017333855,4.62656154220446,4.36563293714778,4.39631214242025
"Col19a1",4.45321502913835,4.36002753740667,4.6340659091715,4.43358977736415,4.55148309924167,4.46502963745089,4.48406206894776
"Comp",4.56621265247263,4.43587046455019,4.31521234081817,4.25882594608525,4.38054960582399,4.16239360377308,4.33606709980133
"Comt",8.46310705652136,8.64369311567541,8.53437789433285,8.45389055871976,8.36226069972917,8.57195030568567,8.56454233340438
"Copa",8.86423639227273,8.9363359023994,8.65755287663739,9.02162844571192,8.72105726986894,9.08018159955991,9.20794426158499
"Fam131a",7.57244440141438,7.28651366807307,7.56373950378264,7.12526645163463,6.82415906595262,7.08833624733577,7.14223537924888
"Copb1",9.98878784105364,9.88014885753099,9.97302551362606,9.83829731506079,9.76109383786427,9.75211367289121,9.69214193043898
"Crybg3",8.42367256605189,8.92397159426806,8.2718304936568,8.25214720458599,8.15061296247219,7.93022813500164,7.3971597160619
"Dcbld2",4.9677844794799,4.85604267251631,4.59998510392315,4.84686820013642,4.61018339677736,4.76239415481284,4.79130009257585
"Lrrc15",5.12272526667312,5.28103094850357,5.22730635374078,5.4652594646711,5.13161294538414,5.27332972271253,5.04698808297079
"Klf6",8.43276603167917,8.31698483050308,8.18236750514774,8.07571682637953,8.59062222415242,8.0769465833317,8.33310349886974
"Tpra1",6.62837206393844,6.44212737814573,6.59077230153875,6.01782399674064,6.16381869978527,6.20151851028848,6.40296664047134
"Slc31a1",9.57781406882058,9.63866146173404,9.03936092358822,8.93722386581485,8.54608634686355,8.68321163925416,9.29321279212159
"Slc31a2",8.78975736965876,8.40903261556135,8.20478965777969,7.36167548020011,8.49021942086777,8.24562089292204,8.03830900711854
"Adk",6.10010774699709,5.77364548340315,6.35948469466767,6.15076402248302,5.80931223892563,6.35948469466767,5.9252811263463
"Map3k8",4.01419766836101,3.90781974607893,4.02662192386045,3.84667007545021,4.09582424685593,3.98727430002048,4.10649873253651
"Cox4i1",12.1657959493718,12.2029379600048,12.1538204561965,12.2029379600048,11.8620891257253,12.1419877864897,12.0960988326678
"Cox5b",11.0523204840682,11.3729439314806,11.2079626842833,11.2456933639074,11.0523204840682,10.9817370456056,11.0523204840682
"Adm",10.2854374796222,10.9591536044541,10.9224804893839,9.91492385089112,10.7759636273924,10.6246296038867,9.65116050289266
"Prrc1",8.47304742389074,8.76605931467458,7.63557267348428,7.64054564587708,7.95693101275488,7.68439866096774,7.90491030309602
"Cox6a2",6.10107558357435,6.35508927842021,5.75039499346538,5.81122010353018,5.5863244651476,5.67517399874315,5.17443151227958
"Adora1",5.64597129948626,5.8874918852054,5.81645625159718,5.9085446571811,5.70588330897461,5.7726962260036,5.65350505667826
"Cox6b1",10.9931829089883,11.5168523801041,11.3515650881654,11.1580889921096,11.0164965804431,10.9931829089883,11.1492879451648
"Cox6c",10.3233642310773,10.7348546304472,10.8250336702014,11.3253982398726,11.255331987784,11.3202615977625,11.1580889921096
"Cox7a1",9.45351859821084,9.91828713399666,9.93688146876397,10.2745140418267,10.2898457043028,9.96953611451838,9.96605180297938
"Cox7a2",10.769560861278,10.8283707170609,11.1405217770718,11.2408882076713,11.0047872910832,11.0686428603763,10.9779471338656
"Cox7b",8.86083591660654,9.25534297964784,9.36493380600512,9.32193922700754,9.23412637636169,9.04594201767484,9.24788975534898
"Cox8a",11.5670708201045,11.5479566567684,11.5864864240849,11.6894179181023,11.2313847618551,11.3462677967946,11.4282649884775
"Pacrg",4.62082025649178,4.77290040764104,4.61506083189611,4.68297347383899,4.63450777630645,4.65567961099582,4.69352449571455
"Cox10",7.64386985858697,7.88087888217335,7.71346610071585,7.56482728018099,7.58118358012101,7.84548002449092,7.62564898066822
"Cox11",7.21202809325453,7.12475306853807,7.52574758035052,7.44887043912877,7.55178409325006,7.2880838713879,7.6433164167938
"Cox15",4.8459940982784,4.85254677166231,5.68319762086607,4.76721515643491,5.20890285427004,4.98403601890419,5.01349035882416
"Cp",4.02211617989,4.03112585875674,4.11552348242864,3.99478140951245,4.16290573002603,4.06603148702813,4.2089708687823
"Cpa1",3.84465969396754,3.87299730424384,3.95389479169594,3.8807207988665,3.9133904932863,3.96804609598202,3.91462962046851
"Cpa2",6.11312008230569,6.14352256161451,6.14641683568374,6.13773408794992,6.1633341349288,6.11215952446339,5.96407802590555
"Cpa3",7.06173955603862,6.17251206087826,7.07912585390376,6.34531991704972,6.9242326172193,7.65051008653992,7.21824515387773
"Or2f2",4.3004044359227,4.16188076105795,4.3099696390663,4.05393417612818,4.36143282466547,4.34642134947838,4.2139697745659
"Adora2b",5.33331549171845,5.37401633806598,5.28555761989604,5.63891257404065,5.16952273601722,5.50931692442036,5.95976524141041
"Cpb1",5.3543390600492,5.10675142640676,5.36439622998089,5.33194808692489,5.10586162795679,5.52933424976049,5.43891280260046
"Cpb2",4.32044434856633,4.40647940712776,4.56576764883027,4.56621265247263,4.57600585469699,4.5398455703728,4.50301860614331
"Cpd",7.21410236198221,6.76562631057879,7.16700678720858,6.78061770081361,6.92826915499016,7.41206323116925,7.01181719926835
"Cpe",5.91284465883521,5.62620657255959,5.966954338886,6.17734280272563,7.48261809516107,8.21639253537319,6.24997178510612
"Cldn4",5.0086528113196,5.29507956650012,5.15343997287295,5.41586602990298,5.33057750224008,5.08813235709517,5.36531166985576
"Cldn3",4.39353251744725,4.50031214670022,4.42717985731646,4.45776427991663,4.3768329562534,4.468664929328,4.290325564433
"Cldn7",6.39268703656553,6.75114806446013,6.29613295208206,6.86985740084398,6.62341629511958,6.58434458917249,6.57100011827274
"Cpm",8.78236914590053,8.74826328109143,8.21251429067889,6.81064314221681,9.02256055040955,8.47661024704943,8.3800484009474
"Cpn1",4.99105569426161,5.10408237255489,4.94714582255896,5.14318228837136,4.89149482610969,5.00248379856492,5.25298877223175
"Cpn2",3.96452476386865,4.00737546496768,4.21097756199422,4.32091828814575,4.17365019593033,4.2431567508281,4.14433484024878
"Cpox",4.98710761196852,4.74529724234919,5.04654475584803,4.76809078408604,4.97656325567231,5.00292576380685,4.96382365165123
"Cps1",4.47455765188855,4.35300456718838,4.40000999609882,4.63450777630645,4.54879768986712,4.47500867466334,4.57511575715385
"Cpt1a",4.64112385354801,4.51877202271914,4.60707751208728,4.46911747182645,4.52282061121653,4.48134788939988,4.5340243683972
"Cpt2",6.43821311753832,6.02935710733615,6.56063607894622,6.0837348322056,5.99140482658318,6.36876298711664,6.32923619500751
"Cr1",4.32992321566577,4.22589479846128,4.26952974685499,4.16239360377308,4.23725366477108,4.19593092281455,4.18482715114185
"Ubxn2b",6.34923636561385,6.13435713334075,6.58879534262332,6.02647391007091,5.7333207973647,7.07912585390376,6.77511627001963
"Cr2",4.85167242949287,4.58400530307492,4.72686766526823,4.95767896446547,4.76983641108814,4.83636352803789,4.62082025649178
"Ralyl",4.75450434530442,4.69089103446202,4.66580765197002,4.58000339661952,4.72818277285726,4.72116871662525,4.55684574698902
"Crabp1",4.24413736876955,4.25638977047544,4.10330928743039,4.37263119239206,3.97506642515399,4.3004044359227,4.3251891890569
"Nacc2",7.19027583148717,6.81915320919246,7.9379209647329,7.58391856157292,7.82359675358578,8.01642209244647,8.23780557734072
"C9orf116",5.1045294733172,5.24441620655877,5.195464570036,5.27151696221465,5.16684269983637,5.06820043730481,5.22640910850777
"Crabp2",8.42157588658866,8.24301194341271,8.13047248168528,7.77101123325423,7.70953499404298,8.0542131866639,8.38622501797423
"Crat",7.66657383658877,8.0701742954725,8.26985714526079,7.72414660327595,7.38283917913499,7.76703873894624,7.91255056599912
"Creb1",6.18846034824064,6.1575281695043,6.1787940772282,5.9439607835746,6.604125010123,6.22281526450541,6.40736774366036
"Atf2",4.61195886241777,4.47953744872762,4.7167848268004,4.53627202882915,4.59465629515036,4.78736167505064,4.81538034542273
"Crebbp",7.03929932539302,6.99657635691488,7.0224926013593,6.912636577109,6.73716859395826,6.73966566327543,6.63975729327588
"Atf6b",5.07970955549223,5.07131061144773,5.17443151227958,4.93793766677708,5.04742965704599,4.94012901023786,5.0443414356903
"Crebl2",8.5689711181207,8.66684691162907,8.74584440038152,8.38691325931192,8.83882576770413,8.88481513580288,8.75875604848207
"Crem",5.54565221692388,5.5237463443594,5.63467450439064,5.48517734423589,5.53072857536538,5.67187357569642,5.59850969939962
"Magec3",4.20045616881688,4.29608695348997,4.23379921410116,4.50256765005057,4.23528245928659,4.28358027466548,4.26952974685499
"Crh",4.73871875652539,4.8923699089569,4.7514390326866,4.63097809398757,4.79305642277484,4.58533770901717,4.83549000100077
"Crhbp",6.05099324129422,5.55730964005835,6.79611577654676,7.76930299313879,7.08219077895279,6.35459986337009,6.88494086134668
"Apool",5.03243353627127,4.95460619469231,5.08502429557713,4.92872478302078,5.22461790564811,5.50838590359088,5.33879117471576
"Crhr1",4.87048084877691,4.92083219561516,4.9726171120446,4.84030240899852,4.8700440644885,4.74836574826562,4.90200207523552
"Crhr2",4.51157167856269,4.57911558794317,4.58444983541981,4.48089366426773,4.50751871134846,4.55461248658172,4.55550640409573
"Crip1",8.77501485660278,7.88321690757192,8.209939043623,7.5976107176392,8.42157588658866,8.25802921549213,8.17726604579912
"Crip2",7.955729857433,7.22396013586952,7.49607034009399,7.479931087092,7.90256391282365,7.70227157291421,7.16390526996731
"Crk",7.54310463777125,7.33530566140249,7.64497338853791,7.8990326803171,7.86982051692271,8.22481815795827,7.68105145193003
"Crkl",7.14945260130862,6.97833625469089,7.09191923830215,7.20425995008306,7.34268478102786,7.22966909996958,7.18975584444358
"Aamp",8.42507343769405,8.38691325931192,8.32167723204387,8.5358378954668,8.51326761640484,8.49453255483982,8.27776145220163
"Adora3",6.66604325727434,6.41715253368717,6.1367707162829,5.97941475744567,5.60179627025215,6.29224477074558,6.28349681117643
"Crmp1",7.22240514121875,7.51331305236272,7.08679876949129,7.68941604213591,7.48530596539202,7.11447427058084,7.08474990802358
"Crp",4.05504081636641,4.1070288130728,4.03225151449411,4.03225151449411,4.02493929507652,4.00279961243035,4.11816142868934
"Hapln1",4.3972411347695,4.23231716842286,4.283098318531,4.49174027153636,4.22935413974628,4.30854054875152,4.37822590507447
"Asb6",7.24476404702108,7.4168439010943,7.33952278195121,7.38708207850086,7.15460818678597,7.15770414701136,7.3495344367176
"Asb7",5.17532524375207,5.17577152533648,5.13072324048242,5.29507956650012,5.18023962974647,5.11296452958555,5.31736509602413
"Asb8",6.62242634568222,6.27036663799533,6.74714617917052,6.84775053833324,6.99353067916116,6.59522036041966,6.58830077624256
"Asb9",4.4994126642834,4.13130063258469,4.44637742616083,4.12658798357727,4.24561357992022,4.18330579027252,4.20496716699529
"Myl6b",7.9754440165994,8.08003298308694,7.81669944194059,7.69947533704046,7.3310933565922,7.09602096354242,7.51385575634392
"Znf358",8.22286540805227,8.44190495322995,8.31497490546332,8.5764186854387,8.16136551700017,7.86285318491729,8.17280304341883
"Rnf32",3.51458315696564,3.48117377361417,3.40406558227371,3.40406558227371,3.36312804882698,3.51286429983462,3.4948850629017
"Chodl",6.00388920452288,7.46117170776169,5.99044410645307,6.03080327846548,5.98757143078933,5.93006439521915,5.7195977909305
"Tceal2",3.96511125428962,3.93051352015741,4.03393231361725,4.02606033468542,3.97564975178535,4.05559245437947,4.0411916682831
"Crx",5.44861207619773,5.45046588633573,5.04478327165404,5.28238912059927,5.4977031526079,5.16415920888002,5.27197019249483
"Nek7",9.02441935001191,9.46084530911094,9.43537580749623,9.09466648098848,9.83353554304493,9.73431617799854,9.15783589399288
"Cry1",6.749145800608,6.45585476799515,6.85930782423914,6.57988373549193,6.81064314221681,7.06071576834343,6.57395728039189
"Cry2",7.59979887676893,8.06280045648073,8.08744967743463,8.17471335398196,8.0763346926585,7.89023659977905,7.71852798297047
"Rpl10l",6.49168547963998,5.89656155267,6.74266439530207,6.44605166461894,6.49512948057378,5.8159815944536,6.44310664125867
"Trpm6",5.74517521650508,6.00629148690234,5.83311427205251,5.97893544703076,5.85074864327999,5.9286293361319,5.78838528302794
"Znf280b",5.03508002625497,4.9006878185269,4.82675221747269,4.97393199590101,4.83156174903704,5.17890076801524,5.36897794372272
"Sirpa",7.81842640123423,7.37013100145195,7.2996043932066,7.35639557715343,7.30380365761374,7.61353224221131,7.79379383527302
"Srek1",7.72526778963841,7.85414558458037,7.81153672975103,7.94978519227788,8.12921660357841,7.75006799843102,7.9272778138853
"Adprh",5.22685941948897,5.23270720763261,5.11030552744647,5.41724665338327,5.20397831812443,5.07970955549223,4.93179458426068
"Cryab",10.4465782065697,10.8084444763552,11.4746667888009,10.11445351431,11.2798442333038,11.3515650881654,10.4098211758649
"Cryba1",3.7053057721338,3.79727962552271,3.65959961409132,3.77809370939767,3.82699826355741,3.67325512442959,3.77809370939767
"Cryba2",4.25002508157825,4.1711011103724,3.9556702913424,4.10649873253651,4.08452889222113,4.13652706127915,3.99016546923191
"Cryba4",4.66360805112686,4.66052470645076,4.42396478024454,4.66624774672134,4.66624774672134,4.58977582960672,4.54924502349935
"Crybb1",5.57133448198024,5.79645562102461,5.49445338498633,5.90470962280338,5.6027329093107,5.57415164580488,5.44306615541608
"Crybb2",5.7219556007373,5.89895199434784,5.93963983282873,5.99236042547479,5.71250518403631,5.60507909475417,5.80169093748518
"Crybb3",5.80597759806954,5.77317059310504,5.7921743802976,6.06494832536163,5.26834904036372,5.81836108444409,5.59146937703178
"Cryga",4.4280977521255,4.29129144463065,4.47863584290387,4.60841051281605,4.43404479983774,4.45184429663459,4.49084014570965
"Crygb",4.61772063085388,4.67373003386525,4.80443613067694,4.76195474563289,4.86610484267143,4.72380025527598,4.78166302768187
"Parp1",9.10438844673202,9.14283404968698,9.16895460046574,8.86339216252481,8.95863016145094,8.91957987199436,8.89778246267327
"Crygc",4.78823620376868,4.87179190273157,5.26292612255356,4.76896227407133,5.05537236646087,4.60219854177614,4.83461841809634
"Crygd",4.87967868848387,5.13116672845389,4.94670696320213,5.00468969264429,4.85647996925028,4.97437146980278,4.87748235327902
"Rab40a",3.41079369800043,3.49299109912387,3.74309606572679,3.4948850629017,3.7053057721338,3.48117377361417,3.47708803994382
"Crym",6.79161740537846,6.93583548854824,7.31690822094093,7.76591155457519,6.45046038484942,7.13657854317653,6.57889818841571
"Cryz",7.68439866096774,8.24105156649825,8.57343472029697,8.19259747950312,8.38691325931192,7.98504159451281,8.15250618380738
"Mapk14",6.44654045795625,6.55421247130287,6.71674506329368,6.18894450253562,6.54485262090663,6.37559263427072,6.5724796635462
"Cse1l",8.589129138635,8.53364857272648,8.80460217686918,8.64599640593448,9.0346732034314,8.78975736965876,8.84219695291965
"Csf1",6.08084050832712,6.16091818866866,6.25578898990349,5.97797726968483,5.79740424893463,5.97318195824512,6.0481058036004
"Csf1r",9.24788975534898,8.09426383732719,7.89023659977905,7.31901110811606,7.24840820180916,8.54462112606866,8.5712070776086
"Csf2",5.18919353227825,4.98842442845452,5.37401633806598,5.42138905701079,5.43798918994411,5.24531627173173,5.28465135963335
"Csf2ra",4.58222661527045,5.18785236158988,4.85473225353973,4.76502164563447,4.73300886805683,4.8486157296726,4.79480921254342
"Csf2rb",7.46706247283518,6.5010311390069,6.2800919908788,6.7671199427265,6.91969249079228,7.3812494418446,7.01841479320158
"Csf3",5.45416400419562,5.88701419895668,5.61822982134199,5.56759131076684,5.58351515339633,5.7380572439681,5.63043918550593
"Csf3r",5.69360211849293,5.95497687938425,5.06598365277388,5.27469209711703,5.23404900273073,5.37127480565274,5.62620657255959
"Csh1",4.72511745263286,4.82369186503199,4.68517109383473,4.67725081704072,4.93530331473661,4.59510049448846,4.47047806475211
"Cshl1",5.95401558386554,6.39072685495568,6.08807547706245,5.94348036455103,5.62856109775546,5.70588330897461,5.88510802809961
"Tmem120b",5.53026321154244,5.63938622824866,6.0866252893479,6.23640358603017,6.87488440820859,6.51085572044114,6.34336942684133
"Csk",9.7536038873125,9.88507704718809,9.37068609721351,9.30418667483178,8.93456600891659,9.07538766211108,9.34325622666567
"Csn1s1",4.21147539201045,4.2159627783714,3.92565205114464,3.98263281135057,4.1827999684746,4.32424327096884,4.02381022697098
"Csn2",4.51022242404104,4.50527346780808,4.53582405997533,4.5273049860888,4.53895031591975,4.8118745206213,4.45367200481601
"Csn3",4.40185932351256,4.43495677608918,4.15158111285695,4.2738943135637,4.24953684535147,4.22836344468425,4.34501081621384
"Csnk1a1",9.51688563701087,9.55547139540012,9.39856422286985,9.5698760483323,9.63039479792028,9.59914715335251,9.48301359586827
