"","GSM2460692","GSM2460693","GSM2460694","GSM2460695","GSM2460696"
"Elavl4",4.36749759723238,4.3628332141435,4.32329308841764,4.25590064862576,4.25785142979109
"Elf1",9.55417686989127,8.65832638167716,8.54095223063581,8.59586881198408,8.40764518513704
"Cadm4",4.37076178319836,4.25785142979109,4.11868911440793,4.11180808796217,4.40324866511021
"Elf2",8.49021942086777,8.88136628122583,8.81372106071188,7.85068211514008,8.27710166170423
"Fam76a",4.72643005644407,4.8324359943421,4.99281219948736,4.86391916976214,4.48361195107681
"Elf3",4.78341763690078,4.71940975505541,4.71414764103753,4.5344725654765,4.63274563760042
"A2m",11.3621835068798,12.5417580525748,12.4352030129546,12.0111460499908,12.8726046350103
"Abca2",5.23449796866266,5.5153689006398,5.35113903873219,4.9950098630509,5.18203129135896
"Elf4",8.64369311567541,7.6549404142782,7.65771138643428,7.60858639192959,7.26091548706465
"Txlna",6.75164543047603,7.63061281955154,7.70953499404298,7.80408872319459,7.73313411743683
"Elf5",4.59155219447843,4.12079540656868,4.03225151449411,4.24119099923196,4.12185050579099
"Elk1",5.42646006621223,5.3813546381053,5.49956182859765,5.48194146972933,5.47731194415013
"Apobec3a",11.6894179181023,5.18874505728022,4.66800830364361,7.40567419479358,5.86934552546305
"Apobec3f",4.94583094725046,5.09255962570521,4.43084950364526,5.0042503184529,5.21877886782868
"Elk3",7.89726943425982,8.4412019008959,8.48806870027568,8.16643597054603,7.79322109455151
"Tet3",6.04475001224526,5.28103094850357,5.40710904290047,5.24080745177158,5.15924787666118
"Elk4",4.82456828161264,4.82106609408238,4.8923699089569,4.86085024861199,4.82194357909729
"Pikfyve",5.83882926752311,5.89417515574399,5.80407180997945,5.748499711662,5.73237299973652
"Eln",5.78363488612812,6.59967056164527,6.9343226930581,6.08518132629389,5.92623445434897
"Spred2",5.47498894330415,5.98804847368427,5.91093516356761,5.65350505667826,5.79028301386018
"Eml1",6.14834343227637,8.00612588458463,8.25279972368655,7.79780068376702,7.10319302130256
"Emd",7.88087888217335,7.20114783021563,7.29907813168656,8.22481815795827,8.08188915700269
"Mark2",5.41586602990298,5.25570189137918,4.97963994241582,5.10364025373638,5.20711085339502
"Cep112",5.76890226816058,7.56972200424832,7.4392373002467,6.66207541440651,7.34110365311006
"Samd14",5.39745134471111,4.9950098630509,5.0082096623447,5.05051733234971,5.09565532923342
"Emp1",10.1437863977462,11.3568579882726,11.3358090347997,11.2456933639074,10.869322158932
"Lyrm9",5.77792609348293,5.89083096561088,5.91141284095257,5.51955081894274,5.79883400673887
"Cenpx",8.28040607263762,8.30162895081943,8.60037361980402,9.01791922083211,8.97395836968295
"Emp2",7.51763258001622,8.75956412841567,8.69731607801202,7.71909357582146,8.32301437867062
"Emp3",8.47946457531547,7.86110731554488,8.04075149859001,8.6753965612853,7.31219219573462
"Adgre1",7.67881900552202,4.51652372139593,4.58800032778094,4.9875459222451,4.99061498340234
"Zbtb7c",5.02272935249809,5.17398590869311,5.03684618292939,4.92389711554518,5.08457951442521
"Emx1",4.02888082663447,3.61020532873128,3.86454744072152,4.01192734372855,3.90781974607893
"Cttn",8.589129138635,8.51037033525976,8.60565503423957,8.46381588087664,8.11543538914168
"Emx2",4.9866701029308,7.70003549287202,7.71627768000398,6.06832109148717,7.05051018182865
"En1",4.00222817016289,4.75450434530442,4.50391648700402,4.28695580656815,4.19844681485524
"Crybg1",9.79456078344068,8.79469929427322,8.63985767303792,7.98384029541162,9.70364140528542
"En2",4.21197426811539,4.07585983681946,4.19442946675252,4.35018497986204,4.32944939478465
"Endog",6.05966263153779,6.22766670042103,6.22815146914118,7.55884876872682,6.95858523382088
"Eng",7.27971328631063,7.44566052206906,7.50846183297051,7.42164289091079,7.36590233275512
"Eno1",8.22805916634282,7.46974212825197,7.73820074218217,9.36034441673667,7.40620401253047
"Khdrbs2",4.47682168002582,4.65876444592666,4.33653527139434,4.45776427991663,4.12816166825793
"Eno2",6.3853590118177,6.66554607549891,6.58434458917249,6.56507206785547,6.34093028745503
"Eno3",4.57200279803209,4.62391575265082,4.23083682050451,10.5936296703564,5.03155164918931
"Enpep",5.33696547982524,6.58830077624256,6.94695043079161,7.00267679394811,6.06976405144854
"Ensa",7.29174649037667,7.36643201624485,7.54582004336304,7.37225070771245,7.59487245305157
"Ak1",7.08372596029545,6.90708819981488,6.86031060519357,8.56157293334617,7.27971328631063
"Slc29a1",5.77364548340315,5.89226905136302,5.74185451168311,5.58257972673547,5.84407099657522
"Tubb",9.17199174131365,9.94369466391849,10.0800476674129,10.3347169669562,10.0173061149976
"R3hcc1",6.86885394756822,7.85704374802099,7.93970255727483,8.38622501797423,8.24366229201374
"Tmem268",6.77861295728257,5.99236042547479,6.00965665342734,5.30326325524211,6.24560166044049
"Ep300",8.99121580561257,8.58612884737187,8.53875993958802,8.49093614252576,8.30829779188256
"Epas1",9.50173805258585,10.7071746522871,10.4615819253609,10.92972903959,10.9116294269383
"Epb41",5.82882864182648,4.87573636692682,4.77464928029028,4.77596621435519,5.05360459316132
"Epb41l1",4.57734582957198,5.33879117471576,5.3091812529913,5.20800593177083,5.46803690501536
"Epb41l2",8.06771634499567,9.71672080802522,9.78229973374696,8.50315966661025,9.17098131522719
"Epb42",8.45885695519596,4.56933336244428,4.3384264095074,4.28840168118485,5.10230948488058
"Dmtn",7.6588192510102,5.57555668761935,5.50466669877036,5.76558536716485,6.03993830784152
"Ak2",6.69735355611932,6.76362849967484,6.7566387602774,6.51922908119994,6.64273666831186
"Stom",10.6505411128864,11.203331752931,11.1580889921096,10.869322158932,11.3892298775868
"Epha1",5.49306721589405,5.1561234474564,5.30099023865375,5.11119183853862,4.99149386905686
"Epha3",4.03616985893768,4.11392932498731,3.88963395645092,3.86192542733386,3.85864736727747
"Epha4",5.3923930052653,6.55520122271976,6.55027128733421,5.72857944036052,6.19619102927575
"Epha5",3.68549336123026,3.7447148981522,3.73662327717307,3.68084086651164,3.59339105515774
"Epha7",3.73169842509578,4.02042138962388,3.81443991612551,3.65959961409132,3.9556702913424
"Ephb1",5.54285058907117,4.78166302768187,4.94320512149011,4.96646806267698,4.72555529548958
"Ephb2",5.74042848428355,5.96360079737208,5.92336767334662,5.8798427583815,5.73142315407292
"Hipk1",5.45370192000829,5.34839791312856,5.04301321218889,5.14585591462374,5.09255962570521
"Ephb3",5.68272529226983,6.22863912646464,6.58731158842173,6.44065948823708,6.07073153848213
"Ephb4",6.2412449279264,6.36680727721393,6.42791829929003,6.57395728039189,6.53992385086425
"Ephb6",4.98623296558288,4.82062988865771,4.74179102530122,4.94451482840023,5.33787789233274
"Ephx1",6.25142604491206,6.29952816333852,6.55520122271976,5.75039499346538,7.42590522214449
"Ephx2",6.06062348625618,5.98757143078933,6.10589215115334,5.74992114114422,6.89852653417951
"Stx2",7.71066122872973,8.31497490546332,8.19515959951871,8.07140229986721,7.78979668464722
"Cln8",6.07169525137637,6.07747286412253,6.23592020071553,6.15994702828184,5.82502351805269
"Senp5",5.62902982311934,5.71534109529671,5.63656046213129,5.51350896884588,5.57508907824884
"Epo",4.38427514180816,4.17161192313123,4.4345017333855,4.44454936257617,4.46094351150637
"Epor",5.89799690145581,5.54565221692388,5.56104815933834,5.37493589132858,5.4722062282679
"Eprs",7.76421578145129,8.50747862490577,8.64676481526633,8.66607194696566,8.03648165572938
"Eps8",9.90492940695151,11.3358090347997,11.2266635329867,10.4025924548728,11.1941223860952
"Eps15",9.57516890985486,10.2528649947639,10.1300307352698,9.39388191083455,9.9539727325447
"Nr2f6",5.7608375220263,5.99715689404937,6.19039043806184,6.04138489548438,6.40003037012502
"Slc36a1",6.49316495226217,6.04714794019289,6.3204726374472,6.29224477074558,5.87221502463064
"Erbb2",5.60789939748086,5.78933201671913,5.73142315407292,5.70588330897461,5.66102221626763
"Erbb3",4.64730133699824,5.27831407143336,5.18023962974647,4.89061664048313,5.0673144576419
"Erbb4",3.91401041830028,4.32281563450054,3.91709181685613,4.66360805112686,4.07531626215733
"Ercc1",7.7789691466323,7.85762735692199,8.02066568288258,8.23910457790303,7.91549832789422
"Ercc2",6.14931300043904,5.63326056073817,5.75324208768003,6.23155415522566,6.19570600668262
"Ereg",3.80234162632766,3.53721915943514,3.42899495835737,4.59554398107065,3.43455606966225
"Akt1",7.40886627351522,7.04694339686541,7.20114783021563,7.31638731897779,7.30065755996713
"Eya4",4.43267795018538,5.10097232109964,5.03155164918931,6.29467350844501,5.37310012403379
"Ercc3",7.36273085270862,7.87795915417713,7.9379209647329,7.65604843904093,7.85241328736491
"Ercc4",5.21653679718903,5.55450797357068,5.56478514924597,5.29735265653387,5.65820103928452
"Ercc6",4.92477749042291,5.53026321154244,5.26067071698856,5.23539993235242,5.02757975419763
"Erf",6.32582491723238,6.53746641544535,6.57544174992227,6.77811113323819,7.07350626647841
"Erg",5.16103095045914,5.96407802590555,5.75561537637675,5.50420177476521,6.13291053437519
"Erh",10.8452502356611,11.1941223860952,11.3621835068798,11.3462677967946,11.3568579882726
"Akt2",6.06783815567312,6.09914603941674,6.07410535200956,5.85600179614566,6.27668476858105
"Ern1",6.57889818841571,5.83787723688443,5.90902081669393,5.69879453403315,5.57930228534497
"Fbl",8.99671148599847,9.71089599446668,9.95914736419804,9.92165672650277,10.0933426024382
"Esd",10.0318025131274,10.8832289587415,10.8283707170609,10.5049880680935,10.8452502356611
"Esr1",4.96031391671781,4.91295447398329,4.79962236332377,4.88142782236254,4.78254068971989
"Abca3",5.78553751853996,6.05147880107284,5.99668007313887,6.11022667327406,6.74016469642781
"Alad",6.65214623667699,6.56310316084338,6.70282959386221,6.2596769782584,6.80613807736364
"Esr2",4.52462096526351,4.49715527328679,4.41568630083999,4.48496532699081,4.50617024532484
"Esrra",5.98757143078933,5.53492702834243,5.26518947704683,5.92623445434897,5.86123725151609
"Esrrg",4.11446048372659,4.12237899382705,4.04951847743118,5.86504962590314,4.24757489276662
"Etf1",9.49422705337812,9.77468468203174,9.6059053846279,9.96953611451838,9.98878784105364
"Etfa",9.5296422611825,9.64977104465161,9.61265939912666,9.83353554304493,9.81003233367348
"Etfb",8.3718181957018,8.08065184926242,8.20286221571861,9.04782589233679,9.60319935317438
"Alas1",8.48018535213948,7.93910808360683,7.98024358252013,8.43346921171717,8.46239950610073
"Etfdh",6.38682166193434,6.98339407527247,7.10935095865707,7.11293929983631,7.26978504327012
"Ets1",6.74016469642781,6.86332859048037,7.0530574454232,7.04184861910201,7.06429510424379
"Ets2",8.21058156092954,8.32973981900171,8.51109356890605,8.12984500356464,8.59586881198408
"Etv1",4.74529724234919,4.96866226018365,4.93618248333236,4.73871875652539,4.61860521113003
"Etv2",4.28550663583375,4.1286889239851,4.15364657689068,4.3810143623207,4.49264333291973
"Etv3",5.7219556007373,5.61353448450761,5.62997084398789,5.51490348228815,5.5821132410154
"Etv4",4.94012901023786,4.95855494057733,4.82762760438201,5.01349035882416,4.82981684239668
"Etv5",5.89704084202283,6.39464877858952,6.16864537130671,6.27522415829374,5.69312967611639
"Alas2",10.1241693454807,5.04478327165404,5.23315474469578,4.76414677632302,5.09920114675367
"Etv6",7.69723974705591,7.2880838713879,6.85829964194463,7.05408181140387,6.63431191449557
"Mecom",6.34483449677836,8.18045739673135,7.97964432283653,7.52736957533609,8.38553784538756
"Evi2a",11.1318262243582,8.98120955263778,9.24682795198571,8.78155399408404,7.88321690757192
"Evi2b",11.6609763773317,7.7744221770482,7.47831829779553,7.91196035079316,7.1432675338643
"Evpl",4.94320512149011,5.11296452958555,5.07307990510418,4.79261998882871,5.12850069182152
"Evx1",4.71940975505541,4.41062684009562,4.73081997834572,4.53716261648846,4.41339079581124
"Alb",3.68917727359233,3.44508344416951,3.51627657187893,3.52127724185305,3.59585579070557
"Ewsr1",6.52267544117529,6.41078500923945,6.36583157127159,6.45536284084158,6.44556082104693
"Ext1",8.49812357201349,8.83966667764045,8.93811090807687,9.51055250612576,8.32772756107581
"Ext2",7.49607034009399,8.41181671955801,8.41111927063664,8.21187556328845,8.3076302009694
"Extl1",5.25570189137918,4.89105812972083,5.01613257939408,5.42415140798386,4.9677844794799
"Extl2",7.64497338853791,9.24788975534898,9.18015507123084,8.54168665986686,8.7075742131316
"Extl3",6.05292746927933,5.52560928066537,5.56338370051993,5.71108586542658,5.68084029549917
"Eya1",4.64994903825234,4.75844534076298,5.017891688882,6.22863912646464,5.57368201403014
"Eya2",5.89991019302217,6.56161900174307,6.44996678171215,5.42783904404802,7.13091237024107
"Alcam",7.21254717976943,7.32583506958439,6.90003881878924,6.68741099212115,6.5463310625585
"Eya3",5.03419777491518,4.92741099422643,4.8731091843466,4.94802216530601,5.10008576773374
"Ezh1",7.78352097325561,7.42270379665037,7.39822217617853,7.12782652532922,7.86865737380295
"Ezh2",5.53771506492095,5.6041431686426,5.91858750266583,6.04330834577504,5.66904370385714
"F2",5.12316648449849,4.50301860614331,4.71107739486106,4.61018339677736,4.64509638141476
"F2r",8.58762578858772,8.95594176441404,8.73701477413475,9.72696339641031,8.02916581563288
"Abcd1",4.63803667725769,5.09920114675367,4.75231475152823,4.94056274721864,4.87048084877691
"F2rl1",5.64785366141477,4.29656501687015,3.97038822087729,4.29368550286677,4.30663119855887
"F2rl2",3.81655485428871,3.66256607448694,3.951521657858,4.08452889222113,3.73905966500622
"F3",9.13984077664566,7.39769412037087,6.71177981216791,7.39291154659733,7.63999391120849
"F5",7.84663248246792,6.67846424825798,5.78315881186732,6.94796193434642,5.16728880493867
"F7",4.60043053218064,4.56799868311698,4.73388403026989,4.71019764637473,4.63583175205895
"F8",7.2588341828259,8.28967322899592,8.18173424549551,7.1119168503265,9.01977707716978
"F9",3.62609976441732,3.85001499881443,3.99592603881935,3.69464268207567,4.00623136194517
"F10",4.82850474716771,4.75713560625954,4.89499702819518,4.69835327634527,5.58538530970373
"Aldh1a1",7.34742683416452,8.47162237614769,8.16961945906429,6.30536575502277,7.6804918571176
"F11",5.15701679605481,4.91426621897229,4.77991173620889,4.88580258045275,4.95943703456903
"F12",6.11360487968246,5.16639459020807,5.00160227973558,5.54051507688739,5.25344091163183
"F13a1",11.3892298775868,11.6401355223688,11.4805538534467,10.1457711739833,11.1361499405361
"F13b",3.40748188165639,3.51627657187893,3.43726373760077,3.4948850629017,3.67516462361982
"Faah",4.91689057331106,4.99413054471198,4.88230015456866,4.87354725625237,5.23720649248004
"Fabp4",12.4521000643645,12.70578474337,12.7982342047957,10.3143418616382,13.8077873568056
"Fabp1",4.06822473635264,3.84533433496687,3.79437103890371,3.82283301985915,3.83248032844523
"Fabp2",4.32897823644534,4.31044670584293,4.24020733468428,4.25785142979109,4.41522454121756
"Aldh2",10.54719312479,10.3811369056527,10.4416293319794,9.66657349568824,11.7112502251363
"Fabp3",4.97656325567231,6.22136508532795,6.57938897757782,7.50468573134601,5.437063106986
"Fabp6",4.66756898433762,4.81012118831906,4.79218117565672,4.63759790432412,4.62435537707042
"Fabp7",3.81795917022458,3.82144637157748,3.76516809720599,4.41890757203645,3.73004734855862
"Fanca",5.74992114114422,4.86348207530433,4.81800214400261,5.00688783095963,5.18023962974647
"Fancc",6.18410557707961,6.11601540755921,6.18458850732554,5.90949851560035,6.33605300394776
"Fance",5.68319762086607,5.90183136842115,5.75466775002067,5.80502476073942,6.10974722725133
"Aldh3a1",4.21943808703532,4.20797174777459,4.04397067772604,4.40324866511021,3.94914347559826
"Acsl1",11.8707204450286,10.2745140418267,10.5418408288161,9.4731332676736,11.7876689296741
"Acsl3",8.81787785745001,9.15181149785163,9.19656581407434,9.32305523128034,9.03095332089949
"Fah",6.42791829929003,6.47302048501611,6.77561520186831,6.5957131960554,8.94879103592497
"Ptk2b",6.31267513362576,5.31417955987749,5.43891280260046,5.21428977738159,5.43107056565836
"Bptf",7.00521711955694,7.69332972711085,7.63005939532506,7.09857923800131,7.37754522308334
"Fancf",5.89179009394975,5.9252811263463,5.8726900687564,5.5367831393149,5.95353960670087
"Fancg",5.5367831393149,6.27231048919454,6.06783815567312,6.18846034824064,6.07939419234832
"Aldh1b1",5.33559729636986,5.52747083364639,5.58726008626994,6.04714794019289,5.5037388132977
"Fap",7.84894571084683,9.52197547237028,9.60185326402075,9.29102744206664,7.39026101266748
"Fbln1",7.72077960758738,9.97824389793047,10.0520056743941,10.1125219429246,9.45594390208702
"Farsa",6.80964471320336,6.68194170910374,6.53697284402335,7.09499581576148,6.91061913084164
"Usp12",7.41153209456729,7.25779401223421,7.47296110414946,7.03471709992266,7.31166847959693
"Fasn",4.40509588816532,4.74047147482705,4.69396700052637,4.54342608033259,4.951092632378
"Fat1",9.0620180680411,10.3858785899706,10.4122435355111,9.84782841897838,9.52707390492997
"Fat2",4.89061664048313,4.60663000624373,4.50751871134846,4.5160720276651,4.86348207530433
"Zcchc24",8.89172122078037,10.1477618726797,10.0706282755901,9.76109383786427,10.2942736984068
"Unc5b",6.21846212866824,6.44751924053135,5.96167867223902,6.41617090906292,5.76984704535861
"Fau",12.268729702753,12.3706867751174,12.5048178449595,12.1779566866609,12.6837962540266
"Tbcel",5.2120439942138,5.73237299973652,5.83882926752311,5.32465274843678,5.57602406663851
"Fbln2",8.51398962750109,10.287641945561,10.2002991426429,9.72844384204979,10.1737877256046
"Abcb7",7.48745333395415,8.0769465833317,8.02127226702672,7.85530601614441,8.0609530945486
"Aldh1a3",7.92845582378473,8.81372106071188,8.64292430455542,9.18424600843697,8.84051279091306
"Fbn1",9.81940248136893,11.3462677967946,11.2173042621463,10.7920738871028,10.5179956747583
